"","species","filo_samps","hnv_samps","total_samps","filo_positive","hnv_positive","positive","search_string","unique_name","approximate_match","ott_id","is_synonym","flags","number_matches","surveyed","region","tree_species","filo_surv","hnv_surv","both_surv"
"1106","vespadelus baverstocki",0,0,0,NA,NA,NA,"vespadelus baverstocki","Vespadelus_baverstocki",FALSE,"3613796",FALSE,"SIBLING_HIGHER","1",0,"Australia","Vespadelus_baverstocki",NA,NA,NA
"1107","vespadelus caurinus",0,0,0,NA,NA,NA,"vespadelus caurinus","Vespadelus_caurinus",FALSE,"3614199",FALSE,"SIBLING_HIGHER","1",0,"Australia","Vespadelus_caurinus",NA,NA,NA
"1108","vespadelus darlingtoni",0,0,0,NA,NA,NA,"vespadelus darlingtoni","Eptesicus_sagittula",FALSE,"739212",TRUE,"SIBLING_HIGHER","1",0,"Australia","Eptesicus_sagittula",NA,NA,NA
"1109","vespadelus douglasorum",0,0,0,NA,NA,NA,"vespadelus douglasorum","Vespadelus_douglasorum",FALSE,"3613801",FALSE,"SIBLING_HIGHER","1",0,"Australia","Vespadelus_douglasorum",NA,NA,NA
"1110","vespadelus finlaysoni",0,0,0,NA,NA,NA,"vespadelus finlaysoni","Vespadelus_finlaysoni",FALSE,"3614139",FALSE,"SIBLING_HIGHER","1",0,"Australia","Vespadelus_finlaysoni",NA,NA,NA
"1111","vespadelus pumilus",0,0,0,NA,NA,NA,"vespadelus pumilus","Vespadelus_pumilus",FALSE,"3613800",FALSE,"SIBLING_HIGHER","1",0,"Australia","Vespadelus_pumilus",NA,NA,NA
"1112","vespadelus regulus",0,0,0,NA,NA,NA,"vespadelus regulus","Eptesicus_regulus",FALSE,"383887",TRUE,"SIBLING_HIGHER","1",0,"Australia","Eptesicus_regulus",NA,NA,NA
"1113","vespadelus troughtoni",0,0,0,NA,NA,NA,"vespadelus troughtoni","Vespadelus_troughtoni",FALSE,"3614182",FALSE,"SIBLING_HIGHER","1",0,"Australia","Vespadelus_troughtoni",NA,NA,NA
"1114","vespadelus vulturnus",0,0,0,NA,NA,NA,"vespadelus vulturnus","Eptesicus_vulturnus",FALSE,"687559",TRUE,"SIBLING_HIGHER","1",0,"Australia","Eptesicus_vulturnus",NA,NA,NA
"1115","vespertilio murinus",0,0,0,NA,NA,NA,"vespertilio murinus","Vespertilio_murinus",FALSE,"190920",FALSE,"","1",0,"Europe","Vespertilio_murinus",NA,NA,NA
"1116","vespertilio sinensis",0,0,0,NA,NA,NA,"vespertilio sinensis","Vespertilio_sinensis",FALSE,"389101",FALSE,"","1",0,"Asia","Vespertilio_sinensis",NA,NA,NA
